shipment_id,vaccine_type,transport_mode,route,temperature_avg_c,temperature_max_c,temperature_min_c,humidity_pct,vibration_g,door_open_count,transit_duration_hrs,power_outage_mins,temp_excursion,temp_excursion_duration_mins,cold_chain_failure
SHP-02258,Polio,Air,Chennai-Kolkata,7.16,7.9,6.42,59.25,0.3531,4,10.81,1.86,0,0.0,0
SHP-02259,Polio,Road,Lucknow-Ahmedabad,3.52,4.73,2.62,59.99,0.1827,4,69.68,2.49,0,0.0,0
SHP-02260,Polio,Road,Delhi-Mumbai,2.5,5.25,2.29,60.46,0.3086,3,68.79,3.32,0,0.0,0
SHP-02261,Influenza,Road,Chennai-Kolkata,2.05,5.31,0.98,52.32,0.506,3,27.47,6.83,1,80.01,0
SHP-02262,Hepatitis-B,Air,Lucknow-Ahmedabad,2.78,3.31,1.68,61.86,1.0572,3,58.13,8.01,1,98.08,0
SHP-02263,Rotavirus,Road,Delhi-Mumbai,-1.13,-0.99,-1.53,45.77,0.4058,2,63.59,16.58,1,31.12,1
SHP-02264,Polio,Air,Chennai-Kolkata,2.19,2.47,2.09,30.46,0.162,4,36.67,1.18,0,0.0,0
SHP-02265,Hepatitis-B,Rail,Delhi-Mumbai,2.6,4.26,1.66,62.07,0.0218,6,20.76,1.79,1,105.75,0
SHP-02266,Hepatitis-B,Air,Delhi-Mumbai,3.56,5.52,3.14,56.66,0.0965,3,14.57,1.88,0,0.0,0
SHP-02267,Hepatitis-B,Air,Jaipur-Hyderabad,4.33,7.0,3.75,48.9,0.5252,0,15.29,2.95,0,0.0,0
SHP-02268,Influenza,Road,Bengaluru-Pune,4.91,5.62,4.48,40.29,0.0874,0,58.6,8.24,0,0.0,0
SHP-02269,COVID-19-mRNA,Road,Jaipur-Hyderabad,3.96,5.92,3.15,34.63,0.3284,5,31.37,1.37,0,0.0,0
SHP-02270,Hepatitis-B,Road,Delhi-Mumbai,2.55,5.18,1.89,55.52,0.6002,5,51.77,7.64,1,39.64,0
SHP-02271,COVID-19-mRNA,Road,Lucknow-Ahmedabad,-0.91,-0.25,-1.53,71.49,0.1842,2,41.55,1.14,1,92.02,1
SHP-02272,Polio,Sea,Chennai-Kolkata,2.56,3.8,2.35,53.61,0.553,2,32.05,6.19,0,0.0,0
SHP-02273,Polio,Road,Bengaluru-Pune,1.57,1.93,-0.2,51.39,0.435,4,14.17,8.02,1,87.69,0
SHP-02274,Hepatitis-B,Air,Chennai-Kolkata,5.17,5.6,3.79,54.76,0.289,1,28.01,9.61,0,0.0,0
SHP-02275,Rotavirus,Road,Lucknow-Ahmedabad,6.27,7.06,4.98,76.79,1.1377,2,61.45,3.57,0,0.0,0
SHP-02276,Hepatitis-B,Rail,Bengaluru-Pune,6.35,7.91,5.61,62.52,0.5889,6,59.55,1.99,0,0.0,0
SHP-02277,Influenza,Road,Jaipur-Hyderabad,5.89,7.61,4.33,45.66,0.2236,2,7.87,7.4,0,0.0,0
SHP-02278,Hepatitis-B,Air,Delhi-Mumbai,3.67,6.42,0.53,55.28,0.8155,4,15.26,1.94,1,75.05,0
SHP-02279,Hepatitis-B,Rail,Lucknow-Ahmedabad,2.7,5.1,1.26,58.32,0.6699,5,55.89,0.8,1,85.04,0
SHP-02280,COVID-19-mRNA,Road,Delhi-Mumbai,2.13,3.45,1.21,44.44,0.7843,1,28.16,9.0,1,24.41,0
SHP-02281,COVID-19-mRNA,Road,Delhi-Mumbai,0.23,0.34,-1.08,62.59,0.5122,2,48.48,2.65,1,119.12,0
SHP-02282,Polio,Air,Chennai-Kolkata,6.48,9.05,5.29,46.82,0.2385,5,43.14,4.23,1,15.65,0
SHP-02283,Polio,Air,Lucknow-Ahmedabad,3.56,5.41,3.2,39.89,0.2143,4,49.04,12.53,0,0.0,0
SHP-02284,COVID-19-mRNA,Road,Delhi-Mumbai,0.88,1.39,-0.81,55.76,0.5309,1,9.54,0.73,1,18.33,0
SHP-02285,COVID-19-mRNA,Air,Jaipur-Hyderabad,1.93,3.16,1.32,54.18,0.0701,3,67.45,4.07,1,105.77,0
SHP-02286,COVID-19-mRNA,Road,Bengaluru-Pune,1.83,6.33,-0.3,54.99,0.8572,7,7.38,4.09,1,90.14,1
SHP-02287,Rotavirus,Road,Lucknow-Ahmedabad,4.11,4.27,2.96,47.35,0.2313,5,6.53,9.9,0,0.0,0
SHP-02288,Polio,Road,Chennai-Kolkata,6.67,7.62,6.35,48.75,0.4976,0,20.93,2.09,0,0.0,0
SHP-02289,Polio,Sea,Lucknow-Ahmedabad,3.13,3.39,3.0,66.28,0.3456,1,71.57,2.56,0,0.0,0
SHP-02290,COVID-19-mRNA,Rail,Chennai-Kolkata,-1.63,-1.26,-2.38,59.41,0.3663,5,10.79,3.66,1,68.66,1
SHP-02291,Hepatitis-B,Road,Bengaluru-Pune,3.53,4.31,1.63,45.43,0.6697,4,63.72,0.91,1,80.3,0
SHP-02292,COVID-19-mRNA,Air,Jaipur-Hyderabad,3.61,4.27,2.37,35.49,0.4926,1,16.5,3.18,0,0.0,0
SHP-02293,COVID-19-mRNA,Air,Delhi-Mumbai,3.44,5.32,2.1,45.86,0.144,3,13.2,2.86,0,0.0,0
SHP-02294,Hepatitis-B,Road,Lucknow-Ahmedabad,2.43,3.43,2.08,56.57,0.0386,2,57.41,1.1,0,0.0,0
SHP-02295,COVID-19-mRNA,Air,Chennai-Kolkata,4.54,5.68,3.88,48.68,0.917,1,61.88,8.95,0,0.0,0
SHP-02296,COVID-19-mRNA,Sea,Bengaluru-Pune,4.17,6.8,3.77,47.9,1.081,6,58.28,2.82,0,0.0,0
SHP-02297,COVID-19-mRNA,Air,Delhi-Mumbai,3.94,5.29,3.65,49.11,0.0899,1,21.91,1.83,0,0.0,0
SHP-02298,COVID-19-mRNA,Road,Bengaluru-Pune,5.03,8.05,4.27,54.27,0.1852,1,64.07,0.7,1,105.14,0
SHP-02299,COVID-19-mRNA,Road,Jaipur-Hyderabad,2.93,5.52,2.37,62.85,0.1659,4,10.74,0.47,0,0.0,0
SHP-02300,Polio,Road,Delhi-Mumbai,2.78,3.53,1.44,55.0,1.3859,3,28.57,16.12,1,67.05,0
SHP-02301,Influenza,Air,Delhi-Mumbai,7.45,7.88,6.93,55.62,0.1146,2,36.57,26.65,0,0.0,0
SHP-02302,Hepatitis-B,Road,Delhi-Mumbai,5.4,7.39,5.37,52.75,0.0911,2,10.47,11.41,0,0.0,0
SHP-02303,Hepatitis-B,Road,Chennai-Kolkata,6.07,6.15,5.31,50.01,0.1003,5,44.27,3.07,0,0.0,0
SHP-02304,COVID-19-mRNA,Rail,Delhi-Mumbai,7.07,7.44,6.59,63.94,0.6544,5,42.92,8.25,0,0.0,0
SHP-02305,Rotavirus,Air,Bengaluru-Pune,5.31,6.18,4.5,62.42,1.0947,3,71.48,8.99,0,0.0,0
SHP-02306,Polio,Sea,Chennai-Kolkata,6.32,7.63,4.82,75.45,0.2499,0,47.03,1.78,0,0.0,0
SHP-02307,COVID-19-mRNA,Rail,Delhi-Mumbai,0.05,0.26,-1.05,61.11,0.0731,1,32.24,4.41,1,82.8,0
SHP-02308,Hepatitis-B,Road,Bengaluru-Pune,4.51,6.31,4.23,50.02,0.4406,1,58.15,15.71,0,0.0,0
SHP-02309,COVID-19-mRNA,Rail,Bengaluru-Pune,3.54,3.67,2.72,45.95,0.1178,1,28.11,1.64,0,0.0,0
SHP-02310,Polio,Air,Lucknow-Ahmedabad,8.19,8.39,7.1,64.53,0.0332,0,41.17,5.44,1,98.9,0
SHP-02311,Hepatitis-B,Sea,Bengaluru-Pune,6.32,7.53,5.64,46.85,1.0868,1,9.66,5.43,0,0.0,0
SHP-02312,Rotavirus,Road,Jaipur-Hyderabad,2.42,2.67,2.41,63.1,1.0234,3,27.3,3.01,0,0.0,0
SHP-02313,Polio,Road,Delhi-Mumbai,4.93,5.17,3.34,47.4,1.863,5,40.86,3.37,0,0.0,0
SHP-02314,Influenza,Road,Delhi-Mumbai,4.42,6.18,3.16,58.49,0.3212,4,52.35,3.05,0,0.0,0
SHP-02315,Rotavirus,Air,Delhi-Mumbai,5.14,7.54,4.56,44.4,0.1741,0,12.54,3.68,0,0.0,0
SHP-02316,COVID-19-mRNA,Sea,Bengaluru-Pune,1.45,1.57,1.36,62.8,0.7344,1,58.61,0.81,1,33.12,0
SHP-02317,COVID-19-mRNA,Air,Bengaluru-Pune,4.9,6.04,4.15,42.66,0.0995,2,65.41,7.92,0,0.0,0
SHP-02318,Polio,Road,Delhi-Mumbai,3.43,4.73,3.42,57.73,0.1394,3,24.55,5.41,0,0.0,0
SHP-02319,Polio,Road,Chennai-Kolkata,4.71,5.84,4.39,53.02,0.1476,2,56.51,18.21,0,0.0,0
SHP-02320,Polio,Sea,Chennai-Kolkata,2.19,2.95,1.7,56.02,1.5143,0,17.9,1.41,1,41.51,0
SHP-02321,Rotavirus,Air,Jaipur-Hyderabad,2.54,3.59,1.03,51.04,0.6543,4,40.55,0.79,1,79.64,0
SHP-02322,Influenza,Road,Lucknow-Ahmedabad,6.93,8.26,5.63,50.81,0.0718,2,58.64,2.1,1,68.09,0
SHP-02323,Hepatitis-B,Road,Jaipur-Hyderabad,1.37,3.67,1.03,56.55,0.0487,6,31.51,3.56,1,39.53,0
SHP-02324,Polio,Road,Delhi-Mumbai,1.56,4.16,0.91,44.98,0.9252,3,7.74,1.15,1,99.34,0
SHP-02325,Influenza,Air,Delhi-Mumbai,3.87,5.78,3.44,44.92,0.8104,4,41.64,3.09,0,0.0,0
SHP-02326,Rotavirus,Air,Delhi-Mumbai,2.07,2.12,1.64,51.41,0.5558,3,61.75,5.14,1,30.99,0
SHP-02327,Influenza,Air,Lucknow-Ahmedabad,1.79,2.8,0.8,51.03,0.1091,2,13.15,0.29,1,43.58,0
SHP-02328,COVID-19-mRNA,Road,Bengaluru-Pune,4.26,8.73,3.36,44.95,0.3272,2,7.96,7.09,1,34.98,0
SHP-02329,Hepatitis-B,Air,Lucknow-Ahmedabad,0.24,2.22,-0.27,64.24,0.4616,5,59.4,14.04,1,44.36,1
SHP-02330,COVID-19-mRNA,Road,Jaipur-Hyderabad,1.48,1.68,1.46,51.66,1.3451,0,23.63,1.56,1,30.7,0
SHP-02331,COVID-19-mRNA,Air,Bengaluru-Pune,9.14,11.49,8.92,52.73,0.0928,1,30.05,7.49,1,50.83,1
SHP-02332,COVID-19-mRNA,Rail,Bengaluru-Pune,5.15,5.3,4.49,41.72,0.3623,3,11.74,2.71,0,0.0,0
SHP-02333,Hepatitis-B,Sea,Jaipur-Hyderabad,2.13,3.77,1.4,75.72,0.0858,3,12.38,5.46,1,115.52,0
SHP-02334,Hepatitis-B,Road,Bengaluru-Pune,5.05,5.94,4.52,79.27,0.2934,1,46.56,6.79,0,0.0,0
SHP-02335,COVID-19-mRNA,Road,Chennai-Kolkata,5.42,7.07,4.57,47.2,0.1117,2,42.45,1.75,0,0.0,0
SHP-02336,Polio,Air,Jaipur-Hyderabad,6.49,8.54,5.22,67.26,0.9045,6,25.3,7.74,1,10.24,0
SHP-02337,Polio,Air,Jaipur-Hyderabad,3.68,4.3,3.65,54.08,0.147,4,35.88,0.56,0,0.0,0
SHP-02338,Polio,Road,Chennai-Kolkata,6.44,7.83,5.02,71.04,0.2699,1,31.62,21.61,0,0.0,0
SHP-02339,COVID-19-mRNA,Road,Lucknow-Ahmedabad,-1.1,1.48,-1.2,58.36,0.2619,2,51.87,2.06,1,60.79,0
SHP-02340,Polio,Road,Lucknow-Ahmedabad,1.36,2.32,0.14,56.0,1.0061,3,62.9,1.27,1,39.3,0
SHP-02341,Influenza,Sea,Lucknow-Ahmedabad,4.41,8.68,4.06,30.01,0.709,2,56.5,0.75,1,26.54,0
SHP-02342,COVID-19-mRNA,Road,Bengaluru-Pune,4.82,5.53,4.29,46.21,0.0296,3,6.29,8.36,0,0.0,0
SHP-02343,COVID-19-mRNA,Road,Chennai-Kolkata,1.72,2.81,-0.28,55.21,0.0347,1,12.57,4.41,1,55.01,1
SHP-02344,Polio,Road,Jaipur-Hyderabad,4.65,4.86,3.14,56.99,0.4006,3,34.34,15.15,0,0.0,0
SHP-02345,Rotavirus,Road,Jaipur-Hyderabad,2.44,4.51,1.68,42.85,0.2791,3,62.22,5.22,1,108.45,0
SHP-02346,Hepatitis-B,Road,Jaipur-Hyderabad,3.31,3.86,3.17,47.71,0.1612,1,21.64,2.08,0,0.0,0
SHP-02347,Hepatitis-B,Road,Bengaluru-Pune,6.56,6.75,6.23,60.53,0.7866,1,64.01,9.05,0,0.0,0
SHP-02348,Polio,Road,Bengaluru-Pune,6.27,6.42,6.07,41.17,0.0688,5,13.26,1.65,0,0.0,0
SHP-02349,Hepatitis-B,Road,Lucknow-Ahmedabad,1.51,1.57,-0.31,56.34,1.8259,3,10.79,1.72,1,57.15,1
SHP-02350,COVID-19-mRNA,Sea,Bengaluru-Pune,1.36,2.34,1.27,67.38,0.0122,4,66.29,0.14,1,104.81,0
SHP-02351,Hepatitis-B,Road,Lucknow-Ahmedabad,2.97,3.18,2.73,58.85,0.0629,6,16.69,1.45,0,0.0,0
SHP-02352,Rotavirus,Air,Lucknow-Ahmedabad,3.93,4.2,3.24,58.35,0.1865,2,36.61,1.52,0,0.0,0
SHP-02353,Hepatitis-B,Road,Jaipur-Hyderabad,2.36,2.37,1.17,34.8,0.3558,4,27.51,1.77,1,32.99,0
SHP-02354,Rotavirus,Road,Bengaluru-Pune,6.6,8.02,5.66,46.78,0.1218,2,15.74,2.3,1,110.6,0
SHP-02355,Influenza,Air,Lucknow-Ahmedabad,4.87,7.51,4.33,75.54,0.6663,3,47.72,4.3,0,0.0,0
SHP-02356,COVID-19-mRNA,Rail,Chennai-Kolkata,5.02,6.28,3.46,49.01,0.2212,6,69.6,1.22,0,0.0,0
SHP-02357,Rotavirus,Sea,Chennai-Kolkata,0.83,1.42,0.35,67.64,0.0197,0,49.44,5.06,1,32.46,0
SHP-02358,COVID-19-mRNA,Sea,Bengaluru-Pune,6.92,8.16,6.1,48.89,1.0507,7,29.34,0.72,1,72.24,0
SHP-02359,Hepatitis-B,Air,Jaipur-Hyderabad,-3.05,-2.77,-3.3,52.22,1.44,3,52.98,13.36,1,54.95,1
SHP-02360,COVID-19-mRNA,Rail,Jaipur-Hyderabad,6.09,6.89,5.26,60.16,0.4819,2,15.45,0.13,0,0.0,0
SHP-02361,COVID-19-mRNA,Road,Lucknow-Ahmedabad,6.34,6.7,4.45,56.01,0.8213,4,44.28,11.94,0,0.0,0
SHP-02362,Polio,Road,Bengaluru-Pune,2.92,4.57,1.74,58.82,0.0645,3,36.98,3.96,1,83.05,0
SHP-02363,COVID-19-mRNA,Road,Chennai-Kolkata,7.18,10.97,6.04,46.82,0.1565,3,29.76,6.19,1,119.51,1
SHP-02364,Polio,Rail,Lucknow-Ahmedabad,3.84,4.58,3.51,43.64,0.1967,2,54.81,1.77,0,0.0,0
SHP-02365,Hepatitis-B,Road,Lucknow-Ahmedabad,4.16,4.85,3.22,46.14,1.6189,4,13.82,0.95,0,0.0,0
SHP-02366,COVID-19-mRNA,Road,Delhi-Mumbai,4.85,5.54,4.81,49.68,0.3589,2,41.16,14.72,0,0.0,0
SHP-02367,COVID-19-mRNA,Road,Bengaluru-Pune,11.97,13.31,9.84,52.71,0.0037,2,62.39,2.91,1,10.99,1
SHP-02368,Hepatitis-B,Road,Lucknow-Ahmedabad,7.36,9.16,7.23,65.37,0.2392,4,19.31,3.27,1,26.6,0
SHP-02369,Polio,Air,Chennai-Kolkata,5.75,7.12,5.11,55.87,0.0039,0,23.46,21.23,0,0.0,0
SHP-02370,Influenza,Sea,Delhi-Mumbai,1.72,2.57,1.3,59.85,0.1358,3,49.6,2.05,1,99.1,0
SHP-02371,Hepatitis-B,Road,Chennai-Kolkata,4.36,5.55,4.04,56.42,0.3032,3,56.99,0.53,0,0.0,0
SHP-02372,Influenza,Road,Jaipur-Hyderabad,1.97,3.09,0.83,43.85,0.1953,4,24.7,4.42,1,101.52,0
SHP-02373,Hepatitis-B,Air,Delhi-Mumbai,6.06,6.98,5.61,55.17,0.0166,2,29.75,4.05,0,0.0,0
SHP-02374,Polio,Road,Delhi-Mumbai,4.35,5.48,1.88,56.31,0.0618,0,54.83,7.42,1,13.8,0
SHP-02375,Hepatitis-B,Air,Lucknow-Ahmedabad,1.19,2.34,1.08,62.6,0.4002,1,24.83,15.51,1,21.69,0
SHP-02376,COVID-19-mRNA,Air,Jaipur-Hyderabad,4.2,6.37,4.1,44.31,0.5947,1,49.97,1.84,0,0.0,0
SHP-02377,Polio,Road,Lucknow-Ahmedabad,1.88,2.36,1.27,34.6,0.2592,2,16.48,6.4,1,84.69,0
SHP-02378,Influenza,Road,Bengaluru-Pune,4.38,5.13,4.29,56.76,0.6574,2,33.15,2.85,0,0.0,0
SHP-02379,Polio,Road,Chennai-Kolkata,1.85,5.0,1.62,58.54,0.0892,2,51.45,7.66,1,49.47,0
SHP-02380,Influenza,Air,Chennai-Kolkata,4.07,5.13,3.79,53.21,0.0651,3,36.35,0.9,0,0.0,0
SHP-02381,Influenza,Road,Lucknow-Ahmedabad,5.88,5.98,5.81,55.28,0.9146,2,7.27,3.47,0,0.0,0
SHP-02382,Rotavirus,Air,Chennai-Kolkata,3.87,5.45,3.26,63.79,0.2072,8,32.82,0.4,0,0.0,0
SHP-02383,Rotavirus,Sea,Chennai-Kolkata,3.02,4.45,2.14,50.41,0.283,6,25.03,4.12,0,0.0,0
SHP-02384,Polio,Road,Bengaluru-Pune,4.51,5.0,4.13,52.21,1.4742,3,12.68,0.93,0,0.0,0
SHP-02385,Polio,Road,Jaipur-Hyderabad,5.74,6.52,4.6,55.79,0.2759,3,6.6,16.1,0,0.0,0
SHP-02386,Hepatitis-B,Road,Delhi-Mumbai,1.23,1.58,-0.12,42.8,0.0017,3,9.0,4.04,1,76.9,0
SHP-02387,Polio,Air,Lucknow-Ahmedabad,4.65,6.82,4.57,53.48,1.3901,2,68.65,3.77,0,0.0,0
SHP-02388,Hepatitis-B,Sea,Lucknow-Ahmedabad,7.29,7.71,6.35,54.36,0.0071,2,55.49,17.94,0,0.0,0
SHP-02389,Influenza,Road,Bengaluru-Pune,5.43,5.55,5.35,71.37,0.5428,2,68.02,3.45,0,0.0,0
SHP-02390,Hepatitis-B,Road,Bengaluru-Pune,4.14,4.78,2.05,52.02,0.195,5,13.58,5.65,0,0.0,0
SHP-02391,Polio,Road,Delhi-Mumbai,5.6,6.66,4.6,57.0,0.3178,2,43.65,0.24,0,0.0,0
SHP-02392,COVID-19-mRNA,Air,Jaipur-Hyderabad,5.13,5.36,4.58,64.19,0.3962,5,11.5,6.16,0,0.0,0
SHP-02393,Polio,Rail,Lucknow-Ahmedabad,5.88,7.39,4.92,46.63,0.2625,3,7.77,0.55,0,0.0,0
SHP-02394,COVID-19-mRNA,Road,Bengaluru-Pune,-1.06,0.39,-2.6,68.76,0.7444,5,36.77,7.58,1,57.02,1
SHP-02395,Rotavirus,Road,Lucknow-Ahmedabad,0.12,3.11,-1.04,72.64,1.3347,1,48.66,10.47,1,113.78,1
SHP-02396,Polio,Air,Chennai-Kolkata,6.51,7.76,6.12,54.71,0.0452,3,10.2,1.9,0,0.0,0
SHP-02397,COVID-19-mRNA,Air,Lucknow-Ahmedabad,0.24,1.43,-0.29,49.61,0.8054,2,30.09,10.52,1,119.08,0
SHP-02398,COVID-19-mRNA,Rail,Jaipur-Hyderabad,5.0,6.99,4.42,71.27,0.0689,3,11.95,3.3,0,0.0,0
SHP-02399,Hepatitis-B,Road,Jaipur-Hyderabad,3.12,4.15,2.96,62.96,0.0418,1,29.9,4.24,0,0.0,0
SHP-02400,Hepatitis-B,Air,Lucknow-Ahmedabad,1.51,2.34,0.75,55.82,1.5599,4,37.14,2.65,1,48.38,0
SHP-02401,Polio,Air,Chennai-Kolkata,4.87,5.06,4.37,69.27,0.336,2,28.28,3.24,0,0.0,0
SHP-02402,COVID-19-mRNA,Road,Jaipur-Hyderabad,4.5,5.66,3.13,68.21,0.0828,3,44.03,11.94,0,0.0,0
SHP-02403,Polio,Road,Bengaluru-Pune,9.28,9.71,9.21,51.64,0.4219,1,44.58,14.72,1,73.16,0
SHP-02404,Polio,Road,Lucknow-Ahmedabad,2.44,5.14,1.74,57.49,0.1527,3,27.97,2.95,1,112.29,0
SHP-02405,Hepatitis-B,Road,Chennai-Kolkata,7.6,7.75,6.4,60.77,0.3121,2,31.71,3.61,0,0.0,0
SHP-02406,Hepatitis-B,Air,Bengaluru-Pune,4.88,6.9,3.77,55.29,0.49,6,35.11,0.62,0,0.0,0
SHP-02407,Polio,Road,Lucknow-Ahmedabad,2.35,3.66,1.99,41.09,1.0173,0,30.79,1.97,1,71.96,0
SHP-02408,COVID-19-mRNA,Sea,Chennai-Kolkata,6.0,7.1,5.18,45.62,0.0015,1,56.2,3.6,0,0.0,0
SHP-02409,Rotavirus,Air,Bengaluru-Pune,5.41,8.43,3.67,41.42,0.1205,2,15.24,1.13,1,33.71,0
SHP-02410,Polio,Road,Jaipur-Hyderabad,4.09,5.48,3.58,59.93,0.0506,4,62.56,4.3,0,0.0,0
SHP-02411,Hepatitis-B,Road,Lucknow-Ahmedabad,4.67,4.86,3.94,43.16,0.0511,2,27.86,5.78,0,0.0,0
SHP-02412,COVID-19-mRNA,Road,Lucknow-Ahmedabad,2.51,3.17,1.92,56.92,1.4573,6,53.78,5.25,1,37.14,0
SHP-02413,Polio,Road,Jaipur-Hyderabad,1.94,4.16,1.9,73.32,1.3751,7,64.33,2.92,1,33.5,0
SHP-02414,COVID-19-mRNA,Rail,Delhi-Mumbai,5.9,5.91,3.55,69.28,0.6918,4,64.57,7.33,0,0.0,0
SHP-02415,Hepatitis-B,Road,Bengaluru-Pune,3.44,3.49,2.98,36.63,0.5151,2,35.86,1.92,0,0.0,0
SHP-02416,Rotavirus,Road,Jaipur-Hyderabad,3.8,5.75,3.68,42.21,0.9418,0,22.94,3.17,0,0.0,0
SHP-02417,Polio,Road,Lucknow-Ahmedabad,4.7,6.91,3.54,47.23,0.0301,0,45.98,1.57,0,0.0,0
SHP-02418,COVID-19-mRNA,Air,Bengaluru-Pune,4.66,5.39,3.91,43.31,0.0636,5,18.14,4.63,0,0.0,0
SHP-02419,COVID-19-mRNA,Air,Bengaluru-Pune,0.43,1.73,-1.08,38.46,0.1907,4,58.18,2.91,1,39.89,0
SHP-02420,Polio,Road,Delhi-Mumbai,7.22,7.5,7.05,54.89,0.8934,2,52.95,1.22,0,0.0,0
SHP-02421,COVID-19-mRNA,Air,Lucknow-Ahmedabad,4.3,6.03,3.92,62.05,0.3195,4,58.51,1.84,0,0.0,0
SHP-02422,COVID-19-mRNA,Road,Chennai-Kolkata,3.49,3.62,3.4,64.54,0.3502,3,34.59,1.64,0,0.0,0
SHP-02423,Influenza,Road,Delhi-Mumbai,5.08,5.16,5.06,50.26,0.1302,5,42.79,12.09,0,0.0,0
SHP-02424,Polio,Road,Delhi-Mumbai,4.59,5.97,3.52,52.28,0.5226,3,12.78,3.69,0,0.0,0
SHP-02425,COVID-19-mRNA,Road,Chennai-Kolkata,5.92,8.26,5.78,58.56,1.0939,3,51.38,5.29,1,107.5,0
SHP-02426,Rotavirus,Road,Chennai-Kolkata,5.34,8.13,5.0,53.92,0.1999,3,38.13,13.65,1,59.19,0
SHP-02427,COVID-19-mRNA,Air,Delhi-Mumbai,5.79,7.49,4.72,63.11,0.4827,7,39.61,1.01,0,0.0,0
SHP-02428,Rotavirus,Road,Bengaluru-Pune,7.38,9.47,7.0,59.3,0.2017,4,61.9,13.81,1,68.93,0
SHP-02429,Polio,Road,Jaipur-Hyderabad,6.21,6.44,5.93,51.24,0.7868,4,56.97,3.88,0,0.0,0
SHP-02430,Rotavirus,Road,Jaipur-Hyderabad,3.6,3.75,1.87,36.43,0.3221,7,41.32,9.7,1,94.02,0
SHP-02431,Hepatitis-B,Road,Delhi-Mumbai,1.19,1.6,0.92,69.99,0.2074,1,29.44,0.92,1,16.03,0
SHP-02432,Influenza,Road,Bengaluru-Pune,8.17,8.78,7.61,48.14,0.2724,1,35.46,1.59,1,49.87,0
SHP-02433,Rotavirus,Air,Chennai-Kolkata,3.41,3.98,3.24,58.58,0.0478,5,29.15,1.08,0,0.0,0
SHP-02434,COVID-19-mRNA,Air,Delhi-Mumbai,2.82,4.04,1.19,35.83,1.0054,4,16.01,5.3,1,65.3,0
SHP-02435,Rotavirus,Air,Lucknow-Ahmedabad,-0.34,0.26,-0.43,54.89,1.5859,3,48.62,0.76,1,18.54,1
SHP-02436,Polio,Rail,Bengaluru-Pune,4.85,5.03,4.73,56.0,0.3245,5,51.64,7.86,0,0.0,0
SHP-02437,Polio,Air,Lucknow-Ahmedabad,4.37,4.61,4.23,56.49,0.1251,5,70.1,1.44,0,0.0,0
SHP-02438,Polio,Air,Lucknow-Ahmedabad,0.21,1.62,0.02,85.14,0.5463,9,36.08,1.48,1,40.54,0
SHP-02439,Hepatitis-B,Road,Delhi-Mumbai,5.13,5.83,3.93,48.69,0.3011,3,71.82,1.65,0,0.0,0
SHP-02440,COVID-19-mRNA,Air,Bengaluru-Pune,2.75,2.86,1.91,63.21,0.1454,5,18.35,6.86,1,88.31,0
SHP-02441,Hepatitis-B,Road,Lucknow-Ahmedabad,10.73,10.78,10.7,60.23,0.0196,5,49.34,12.9,1,82.54,1
SHP-02442,Hepatitis-B,Air,Bengaluru-Pune,2.58,3.09,0.88,48.21,1.1023,3,71.65,11.9,1,24.86,0
SHP-02443,Influenza,Air,Jaipur-Hyderabad,2.91,3.61,2.04,63.06,0.7966,5,48.26,0.53,0,0.0,0
SHP-02444,Influenza,Road,Lucknow-Ahmedabad,1.81,3.05,1.37,53.36,0.8831,1,35.86,1.52,1,42.54,0
SHP-02445,Polio,Road,Lucknow-Ahmedabad,7.19,8.81,5.81,63.75,0.2898,3,40.01,5.58,1,47.09,0
SHP-02446,Polio,Road,Bengaluru-Pune,3.07,3.69,2.65,74.61,0.6997,3,61.8,4.82,0,0.0,0
SHP-02447,COVID-19-mRNA,Road,Jaipur-Hyderabad,2.19,3.1,1.77,56.51,0.4352,6,67.98,2.15,1,108.86,0
SHP-02448,COVID-19-mRNA,Road,Lucknow-Ahmedabad,5.77,7.47,5.17,52.19,0.2348,3,35.96,9.93,0,0.0,0
SHP-02449,COVID-19-mRNA,Road,Delhi-Mumbai,0.55,2.91,-0.81,65.52,0.9249,3,56.98,0.7,1,55.43,1
SHP-02450,Polio,Air,Bengaluru-Pune,5.56,5.66,4.47,68.97,3.3453,4,67.62,5.09,0,0.0,0
SHP-02451,COVID-19-mRNA,Road,Bengaluru-Pune,8.45,11.0,8.01,46.17,1.1477,5,24.62,1.59,1,66.98,1
SHP-02452,Rotavirus,Road,Lucknow-Ahmedabad,5.42,7.36,4.24,50.47,0.7485,2,38.55,3.75,0,0.0,0
SHP-02453,Hepatitis-B,Road,Jaipur-Hyderabad,5.59,6.73,4.26,61.75,0.6882,1,71.7,2.45,0,0.0,0
SHP-02454,Polio,Road,Lucknow-Ahmedabad,6.18,6.48,5.55,53.68,0.5253,1,29.33,19.49,0,0.0,0
SHP-02455,Hepatitis-B,Rail,Chennai-Kolkata,8.27,10.2,7.91,45.46,0.9608,2,46.9,3.33,1,74.32,1
SHP-02456,COVID-19-mRNA,Sea,Lucknow-Ahmedabad,7.02,8.83,6.25,60.41,0.3397,1,49.36,18.67,1,59.54,0
SHP-02457,Polio,Road,Chennai-Kolkata,5.1,5.24,4.15,61.71,0.1003,0,16.17,1.47,0,0.0,0
SHP-02458,Hepatitis-B,Road,Delhi-Mumbai,6.26,6.86,5.45,51.66,0.7306,3,59.24,7.3,0,0.0,0
